GEN_BLD_SUSPEND_YRS_1,GEN_BLD_SUSPEND_YRS_2,GEN_BLD_SUSPEND_YRS_3,SuspendGen
SPPS_biomass_1,2010,2023,0.0
SPPS_biomass_2,1977,2023,0.0
SPPS_biomass_2,1979,2023,0.0
SPPS_biomass_2,1991,2023,0.0
SPPS_conventional_hydroelectric_1,1940,2023,0.0
SPPS_conventional_hydroelectric_1,1944,2023,0.0
SPPS_conventional_hydroelectric_1,1946,2023,0.0
SPPS_conventional_hydroelectric_1,1950,2023,0.0
SPPS_conventional_hydroelectric_1,1952,2023,0.0
SPPS_conventional_hydroelectric_1,1953,2023,0.0
SPPS_conventional_hydroelectric_1,1959,2023,0.0
SPPS_conventional_hydroelectric_1,1961,2023,0.0
SPPS_conventional_hydroelectric_1,1962,2023,0.0
SPPS_conventional_hydroelectric_1,1963,2023,0.0
SPPS_conventional_hydroelectric_1,1964,2023,0.0
SPPS_conventional_hydroelectric_1,1965,2023,0.0
SPPS_conventional_hydroelectric_1,1966,2023,0.0
SPPS_conventional_hydroelectric_1,1968,2023,0.0
SPPS_conventional_hydroelectric_1,1970,2023,0.0
SPPS_conventional_hydroelectric_1,1971,2023,0.0
SPPS_conventional_hydroelectric_1,1972,2023,0.0
SPPS_conventional_hydroelectric_1,1973,2023,0.0
SPPS_conventional_hydroelectric_1,1974,2023,0.0
SPPS_conventional_hydroelectric_1,1992,2023,0.0
SPPS_conventional_steam_coal_1,1963,2023,0.0
SPPS_conventional_steam_coal_1,1971,2023,0.0
SPPS_conventional_steam_coal_1,1972,2023,0.0
SPPS_conventional_steam_coal_1,1973,2023,0.0
SPPS_conventional_steam_coal_1,1975,2023,0.0
SPPS_conventional_steam_coal_1,1979,2023,0.0
SPPS_conventional_steam_coal_1,1980,2023,0.0
SPPS_conventional_steam_coal_1,1984,2023,0.0
SPPS_conventional_steam_coal_1,2012,2023,0.0
SPPS_conventional_steam_coal_2,1978,2023,0.0
SPPS_conventional_steam_coal_2,1979,2023,0.0
SPPS_conventional_steam_coal_2,1981,2023,0.0
SPPS_conventional_steam_coal_2,1982,2023,0.0
SPPS_conventional_steam_coal_2,1985,2023,0.0
SPPS_conventional_steam_coal_2,1990,2023,0.0
SPPS_hydroelectric_pumped_storage_1,1968,2023,0.0
SPPS_hydroelectric_pumped_storage_1,1971,2023,0.0
SPPS_hydroelectric_pumped_storage_1,1972,2023,0.0
SPPS_hydroelectric_pumped_storage_1,1979,2023,0.0
SPPS_hydroelectric_pumped_storage_1,1981,2023,0.0
SPPS_hydroelectric_pumped_storage_1,1982,2023,0.0
SPPS_onshore_wind_turbine_1,2001,2023,0.0
SPPS_onshore_wind_turbine_1,2003,2023,0.0
SPPS_onshore_wind_turbine_1,2004,2023,0.0
SPPS_onshore_wind_turbine_1,2005,2023,0.0
SPPS_onshore_wind_turbine_1,2006,2023,0.0
SPPS_onshore_wind_turbine_1,2007,2023,0.0
SPPS_onshore_wind_turbine_1,2008,2023,0.0
SPPS_onshore_wind_turbine_1,2009,2023,0.0
SPPS_onshore_wind_turbine_1,2010,2023,0.0
SPPS_onshore_wind_turbine_1,2011,2023,0.0
SPPS_onshore_wind_turbine_1,2012,2023,0.0
SPPS_onshore_wind_turbine_1,2014,2023,0.0
SPPS_onshore_wind_turbine_1,2015,2023,0.0
SPPS_onshore_wind_turbine_1,2016,2023,0.0
SPPS_onshore_wind_turbine_1,2017,2023,0.0
SPPS_onshore_wind_turbine_1,2018,2023,0.0
SPPS_onshore_wind_turbine_1,2019,2023,0.0
SPPS_onshore_wind_turbine_1,2020,2023,0.0
SPPS_onshore_wind_turbine_1,2021,2023,0.0
SPPS_onshore_wind_turbine_1,2022,2023,0.0
SPPS_onshore_wind_turbine_1,2023,2023,0.0
SPPS_petroleum_liquids_1,1988,2023,0.0
SPPS_petroleum_liquids_1,1991,2023,0.0
SPPS_petroleum_liquids_1,1996,2023,0.0
SPPS_petroleum_liquids_1,2001,2023,0.0
SPPS_petroleum_liquids_1,2002,2023,0.0
SPPS_petroleum_liquids_1,2006,2023,0.0
SPPS_petroleum_liquids_1,2010,2023,0.0
SPPS_petroleum_liquids_1,2012,2023,0.0
SPPS_petroleum_liquids_1,2019,2023,0.0
SPPS_petroleum_liquids_1,2023,2023,0.0
SPPS_small_hydroelectric_1,1950,2023,0.0
SPPS_small_hydroelectric_1,1969,2023,0.0
SPPS_small_hydroelectric_1,1988,2023,0.0
SPPS_small_hydroelectric_1,1989,2023,0.0
SPPS_small_hydroelectric_1,2006,2023,0.0
SPPS_small_hydroelectric_1,2007,2023,0.0
SPPS_solar_photovoltaic_1,2011,2023,0.0
SPPS_solar_photovoltaic_1,2013,2023,0.0
SPPS_solar_photovoltaic_1,2015,2023,0.0
SPPS_solar_photovoltaic_1,2016,2023,0.0
SPPS_solar_photovoltaic_1,2017,2023,0.0
SPPS_solar_photovoltaic_1,2018,2023,0.0
SPPS_solar_photovoltaic_1,2019,2023,0.0
SPPS_solar_photovoltaic_1,2020,2023,0.0
SPPS_solar_photovoltaic_1,2021,2023,0.0
SPPS_solar_photovoltaic_1,2022,2023,0.0
SPPS_solar_photovoltaic_1,2023,2023,0.0
SRCA_batteries_1,2017,2023,0.0
SRCA_batteries_1,2018,2023,0.0
SRCA_batteries_1,2019,2023,0.0
SRCA_batteries_1,2020,2023,0.0
SRCA_batteries_1,2021,2023,0.0
SRCA_batteries_1,2022,2023,0.0
SRCA_batteries_1,2023,2023,0.0
SRCA_biomass_1,1987,2023,0.0
SRCA_biomass_1,1995,2023,0.0
SRCA_biomass_1,1996,2023,0.0
SRCA_biomass_1,1999,2023,0.0
SRCA_biomass_1,2001,2023,0.0
SRCA_biomass_1,2002,2023,0.0
SRCA_biomass_1,2007,2023,0.0
SRCA_biomass_1,2012,2023,0.0
SRCA_biomass_1,2013,2023,0.0
SRCA_biomass_2,1974,2023,0.0
SRCA_biomass_2,1976,2023,0.0
SRCA_biomass_2,1984,2023,0.0
SRCA_biomass_2,1985,2023,0.0
SRCA_biomass_2,1989,2023,0.0
SRCA_biomass_2,1990,2023,0.0
SRCA_biomass_2,1991,2023,0.0
SRCA_biomass_2,1992,2023,0.0
SRCA_biomass_2,1993,2023,0.0
SRCA_biomass_2,1996,2023,0.0
SRCA_biomass_2,1997,2023,0.0
SRCA_biomass_2,1998,2023,0.0
SRCA_biomass_2,1999,2023,0.0
SRCA_biomass_2,2000,2023,0.0
SRCA_biomass_2,2001,2023,0.0
SRCA_biomass_2,2002,2023,0.0
SRCA_biomass_2,2003,2023,0.0
SRCA_biomass_2,2004,2023,0.0
SRCA_biomass_2,2005,2023,0.0
SRCA_biomass_2,2009,2023,0.0
SRCA_biomass_2,2010,2023,0.0
SRCA_biomass_2,2013,2023,0.0
SRCA_biomass_2,2014,2023,0.0
SRCA_biomass_2,2016,2023,0.0
SRCA_biomass_2,2019,2023,0.0
SRCA_conventional_hydroelectric_1,1924,2023,0.0
SRCA_conventional_hydroelectric_1,1925,2023,0.0
SRCA_conventional_hydroelectric_1,1926,2023,0.0
SRCA_conventional_hydroelectric_1,1927,2023,0.0
SRCA_conventional_hydroelectric_1,1928,2023,0.0
SRCA_conventional_hydroelectric_1,1929,2023,0.0
SRCA_conventional_hydroelectric_1,1930,2023,0.0
SRCA_conventional_hydroelectric_1,1942,2023,0.0
SRCA_conventional_hydroelectric_1,1949,2023,0.0
SRCA_conventional_hydroelectric_1,1953,2023,0.0
SRCA_conventional_hydroelectric_1,1954,2023,0.0
SRCA_conventional_hydroelectric_1,1960,2023,0.0
SRCA_conventional_hydroelectric_1,1962,2023,0.0
SRCA_conventional_hydroelectric_1,1963,2023,0.0
SRCA_conventional_hydroelectric_1,1967,2023,0.0
SRCA_conventional_hydroelectric_1,1971,2023,0.0
SRCA_conventional_hydroelectric_1,1985,2023,0.0
SRCA_conventional_hydroelectric_1,2011,2023,0.0
SRCA_conventional_steam_coal_1,1963,2023,0.0
SRCA_conventional_steam_coal_1,1966,2023,0.0
SRCA_conventional_steam_coal_1,1968,2023,0.0
SRCA_conventional_steam_coal_1,1969,2023,0.0
SRCA_conventional_steam_coal_1,1970,2023,0.0
SRCA_conventional_steam_coal_1,1971,2023,0.0
SRCA_conventional_steam_coal_1,1972,2023,0.0
SRCA_conventional_steam_coal_1,1973,2023,0.0
SRCA_conventional_steam_coal_1,1974,2023,0.0
SRCA_conventional_steam_coal_1,1975,2023,0.0
SRCA_conventional_steam_coal_1,1980,2023,0.0
SRCA_conventional_steam_coal_1,1983,2023,0.0
SRCA_conventional_steam_coal_1,1984,2023,0.0
SRCA_conventional_steam_coal_1,1995,2023,0.0
SRCA_conventional_steam_coal_1,2007,2023,0.0
SRCA_conventional_steam_coal_1,2008,2023,0.0
SRCA_conventional_steam_coal_1,2012,2023,0.0
SRCA_conventional_steam_coal_2,1959,2023,0.0
SRCA_conventional_steam_coal_2,1973,2023,0.0
SRCA_hydroelectric_pumped_storage_1,1973,2023,0.0
SRCA_hydroelectric_pumped_storage_1,1975,2023,0.0
SRCA_hydroelectric_pumped_storage_1,1978,2023,0.0
SRCA_hydroelectric_pumped_storage_1,1991,2023,0.0
SRCA_nuclear_1,1971,2023,0.0
SRCA_nuclear_1,1973,2023,0.0
SRCA_nuclear_1,1974,2023,0.0
SRCA_nuclear_1,1975,2023,0.0
SRCA_nuclear_1,1977,2023,0.0
SRCA_nuclear_1,1981,2023,0.0
SRCA_nuclear_1,1984,2023,0.0
SRCA_nuclear_1,1985,2023,0.0
SRCA_nuclear_1,1986,2023,0.0
SRCA_nuclear_1,1987,2023,0.0
SRCA_petroleum_liquids_1,1987,2023,0.0
SRCA_petroleum_liquids_1,1988,2023,0.0
SRCA_petroleum_liquids_1,1991,2023,0.0
SRCA_petroleum_liquids_1,1993,2023,0.0
SRCA_petroleum_liquids_1,1994,2023,0.0
SRCA_petroleum_liquids_1,1995,2023,0.0
SRCA_petroleum_liquids_1,1998,2023,0.0
SRCA_petroleum_liquids_1,1999,2023,0.0
SRCA_petroleum_liquids_1,2002,2023,0.0
SRCA_petroleum_liquids_1,2003,2023,0.0
SRCA_petroleum_liquids_1,2004,2023,0.0
SRCA_petroleum_liquids_1,2005,2023,0.0
SRCA_petroleum_liquids_1,2006,2023,0.0
SRCA_petroleum_liquids_1,2007,2023,0.0
SRCA_petroleum_liquids_1,2008,2023,0.0
SRCA_petroleum_liquids_1,2009,2023,0.0
SRCA_petroleum_liquids_1,2011,2023,0.0
SRCA_petroleum_liquids_1,2012,2023,0.0
SRCA_petroleum_liquids_1,2013,2023,0.0
SRCA_petroleum_liquids_1,2015,2023,0.0
SRCA_petroleum_liquids_1,2019,2023,0.0
SRCA_small_hydroelectric_1,1924,2023,0.0
SRCA_small_hydroelectric_1,1925,2023,0.0
SRCA_small_hydroelectric_1,1926,2023,0.0
SRCA_small_hydroelectric_1,1927,2023,0.0
SRCA_small_hydroelectric_1,1934,2023,0.0
SRCA_small_hydroelectric_1,1939,2023,0.0
SRCA_small_hydroelectric_1,1941,2023,0.0
SRCA_small_hydroelectric_1,1943,2023,0.0
SRCA_small_hydroelectric_1,1949,2023,0.0
SRCA_small_hydroelectric_1,1950,2023,0.0
SRCA_small_hydroelectric_1,1952,2023,0.0
SRCA_small_hydroelectric_1,1954,2023,0.0
SRCA_small_hydroelectric_1,1955,2023,0.0
SRCA_small_hydroelectric_1,1981,2023,0.0
SRCA_small_hydroelectric_1,1982,2023,0.0
SRCA_small_hydroelectric_1,1985,2023,0.0
SRCA_small_hydroelectric_1,1986,2023,0.0
SRCA_small_hydroelectric_1,1987,2023,0.0
SRCA_small_hydroelectric_1,1988,2023,0.0
SRCA_small_hydroelectric_1,1989,2023,0.0
SRCA_small_hydroelectric_1,1996,2023,0.0
SRCA_small_hydroelectric_1,1997,2023,0.0
SRCA_small_hydroelectric_1,2000,2023,0.0
SRCA_small_hydroelectric_1,2012,2023,0.0
SRCA_small_hydroelectric_1,2013,2023,0.0
SRCA_solar_photovoltaic_1,2008,2023,0.0
SRCA_solar_photovoltaic_1,2010,2023,0.0
SRCA_solar_photovoltaic_1,2011,2023,0.0
SRCA_solar_photovoltaic_1,2012,2023,0.0
SRCA_solar_photovoltaic_1,2013,2023,0.0
SRCA_solar_photovoltaic_1,2014,2023,0.0
SRCA_solar_photovoltaic_1,2015,2023,0.0
SRCA_solar_photovoltaic_1,2016,2023,0.0
SRCA_solar_photovoltaic_1,2017,2023,0.0
SRCA_solar_photovoltaic_1,2018,2023,0.0
SRCA_solar_photovoltaic_1,2019,2023,0.0
SRCA_solar_photovoltaic_1,2020,2023,0.0
SRCA_solar_photovoltaic_1,2021,2023,0.0
SRCA_solar_photovoltaic_1,2022,2023,0.0
SRCA_solar_photovoltaic_1,2023,2023,0.0
SRCE_batteries_1,2017,2023,0.0
SRCE_batteries_1,2023,2023,0.0
SRCE_biomass_1,1982,2023,0.0
SRCE_biomass_1,1985,2023,0.0
SRCE_biomass_1,1987,2023,0.0
SRCE_biomass_1,2000,2023,0.0
SRCE_biomass_1,2001,2023,0.0
SRCE_biomass_1,2002,2023,0.0
SRCE_biomass_1,2003,2023,0.0
SRCE_biomass_1,2005,2023,0.0
SRCE_biomass_1,2006,2023,0.0
SRCE_biomass_1,2009,2023,0.0
SRCE_biomass_1,2010,2023,0.0
SRCE_biomass_2,1990,2023,0.0
SRCE_biomass_2,1995,2023,0.0
SRCE_biomass_2,2002,2023,0.0
SRCE_conventional_hydroelectric_1,1924,2023,0.0
SRCE_conventional_hydroelectric_1,1925,2023,0.0
SRCE_conventional_hydroelectric_1,1928,2023,0.0
SRCE_conventional_hydroelectric_1,1930,2023,0.0
SRCE_conventional_hydroelectric_1,1936,2023,0.0
SRCE_conventional_hydroelectric_1,1937,2023,0.0
SRCE_conventional_hydroelectric_1,1938,2023,0.0
SRCE_conventional_hydroelectric_1,1939,2023,0.0
SRCE_conventional_hydroelectric_1,1940,2023,0.0
SRCE_conventional_hydroelectric_1,1941,2023,0.0
SRCE_conventional_hydroelectric_1,1942,2023,0.0
SRCE_conventional_hydroelectric_1,1943,2023,0.0
SRCE_conventional_hydroelectric_1,1944,2023,0.0
SRCE_conventional_hydroelectric_1,1945,2023,0.0
SRCE_conventional_hydroelectric_1,1948,2023,0.0
SRCE_conventional_hydroelectric_1,1949,2023,0.0
SRCE_conventional_hydroelectric_1,1950,2023,0.0
SRCE_conventional_hydroelectric_1,1951,2023,0.0
SRCE_conventional_hydroelectric_1,1952,2023,0.0
SRCE_conventional_hydroelectric_1,1953,2023,0.0
SRCE_conventional_hydroelectric_1,1954,2023,0.0
SRCE_conventional_hydroelectric_1,1957,2023,0.0
SRCE_conventional_hydroelectric_1,1958,2023,0.0
SRCE_conventional_hydroelectric_1,1961,2023,0.0
SRCE_conventional_hydroelectric_1,1962,2023,0.0
SRCE_conventional_hydroelectric_1,1963,2023,0.0
SRCE_conventional_hydroelectric_1,1964,2023,0.0
SRCE_conventional_hydroelectric_1,1966,2023,0.0
SRCE_conventional_hydroelectric_1,1968,2023,0.0
SRCE_conventional_hydroelectric_1,1972,2023,0.0
SRCE_conventional_hydroelectric_1,1973,2023,0.0
SRCE_conventional_hydroelectric_1,1974,2023,0.0
SRCE_conventional_hydroelectric_1,1977,2023,0.0
SRCE_conventional_hydroelectric_1,1987,2023,0.0
SRCE_conventional_hydroelectric_1,2012,2023,0.0
SRCE_conventional_hydroelectric_1,2013,2023,0.0
SRCE_conventional_hydroelectric_1,2016,2023,0.0
SRCE_conventional_steam_coal_1,1961,2023,0.0
SRCE_conventional_steam_coal_1,1962,2023,0.0
SRCE_conventional_steam_coal_1,1963,2023,0.0
SRCE_conventional_steam_coal_1,1966,2023,0.0
SRCE_conventional_steam_coal_1,1968,2023,0.0
SRCE_conventional_steam_coal_1,1971,2023,0.0
SRCE_conventional_steam_coal_1,1972,2023,0.0
SRCE_conventional_steam_coal_1,1974,2023,0.0
SRCE_conventional_steam_coal_1,1977,2023,0.0
SRCE_conventional_steam_coal_1,1978,2023,0.0
SRCE_conventional_steam_coal_1,1981,2023,0.0
SRCE_conventional_steam_coal_1,1982,2023,0.0
SRCE_conventional_steam_coal_1,1984,2023,0.0
SRCE_conventional_steam_coal_1,1990,2023,0.0
SRCE_conventional_steam_coal_1,2011,2023,0.0
SRCE_conventional_steam_coal_2,1960,2023,0.0
SRCE_conventional_steam_coal_2,1962,2023,0.0
SRCE_conventional_steam_coal_2,1963,2023,0.0
SRCE_conventional_steam_coal_2,1966,2023,0.0
SRCE_conventional_steam_coal_2,1972,2023,0.0
SRCE_conventional_steam_coal_2,1982,2023,0.0
SRCE_conventional_steam_coal_2,1994,2023,0.0
SRCE_conventional_steam_coal_2,2001,2023,0.0
SRCE_hydroelectric_pumped_storage_1,1956,2023,0.0
SRCE_hydroelectric_pumped_storage_1,1978,2023,0.0
SRCE_hydroelectric_pumped_storage_1,1979,2023,0.0
SRCE_nuclear_1,1974,2023,0.0
SRCE_nuclear_1,1975,2023,0.0
SRCE_nuclear_1,1977,2023,0.0
SRCE_nuclear_1,1981,2023,0.0
SRCE_nuclear_1,1982,2023,0.0
SRCE_nuclear_1,1996,2023,0.0
SRCE_nuclear_1,2016,2023,0.0
SRCE_onshore_wind_turbine_1,2000,2023,0.0
SRCE_onshore_wind_turbine_1,2004,2023,0.0
SRCE_petroleum_liquids_1,1998,2023,0.0
SRCE_petroleum_liquids_1,2000,2023,0.0
SRCE_petroleum_liquids_1,2001,2023,0.0
SRCE_petroleum_liquids_1,2002,2023,0.0
SRCE_small_hydroelectric_1,1926,2023,0.0
SRCE_small_hydroelectric_1,1931,2023,0.0
SRCE_small_hydroelectric_1,1943,2023,0.0
SRCE_small_hydroelectric_1,1950,2023,0.0
SRCE_small_hydroelectric_1,1954,2023,0.0
SRCE_small_hydroelectric_1,1956,2023,0.0
SRCE_small_hydroelectric_1,1970,2023,0.0
SRCE_small_hydroelectric_1,1993,2023,0.0
SRCE_small_hydroelectric_1,1994,2023,0.0
SRCE_small_hydroelectric_1,2007,2023,0.0
SRCE_small_hydroelectric_1,2008,2023,0.0
SRCE_small_hydroelectric_1,2021,2023,0.0
SRCE_small_hydroelectric_1,2022,2023,0.0
SRCE_solar_photovoltaic_1,2011,2023,0.0
SRCE_solar_photovoltaic_1,2012,2023,0.0
SRCE_solar_photovoltaic_1,2013,2023,0.0
SRCE_solar_photovoltaic_1,2014,2023,0.0
SRCE_solar_photovoltaic_1,2016,2023,0.0
SRCE_solar_photovoltaic_1,2017,2023,0.0
SRCE_solar_photovoltaic_1,2018,2023,0.0
SRCE_solar_photovoltaic_1,2019,2023,0.0
SRCE_solar_photovoltaic_1,2020,2023,0.0
SRCE_solar_photovoltaic_1,2021,2023,0.0
SRCE_solar_photovoltaic_1,2022,2023,0.0
SRCE_solar_photovoltaic_1,2023,2023,0.0
SRSE_batteries_1,2020,2023,0.0
SRSE_batteries_1,2021,2023,0.0
SRSE_batteries_1,2022,2023,0.0
SRSE_biomass_1,1980,2023,0.0
SRSE_biomass_1,1981,2023,0.0
SRSE_biomass_1,1982,2023,0.0
SRSE_biomass_1,1985,2023,0.0
SRSE_biomass_1,1990,2023,0.0
SRSE_biomass_1,1993,2023,0.0
SRSE_biomass_1,1995,2023,0.0
SRSE_biomass_1,1996,2023,0.0
SRSE_biomass_1,1998,2023,0.0
SRSE_biomass_1,2006,2023,0.0
SRSE_biomass_1,2007,2023,0.0
SRSE_biomass_1,2010,2023,0.0
SRSE_biomass_1,2011,2023,0.0
SRSE_biomass_1,2014,2023,0.0
SRSE_biomass_1,2017,2023,0.0
SRSE_biomass_1,2019,2023,0.0
SRSE_biomass_1,2023,2023,0.0
SRSE_biomass_2,1978,2023,0.0
SRSE_biomass_2,1980,2023,0.0
SRSE_biomass_2,1981,2023,0.0
SRSE_biomass_2,1984,2023,0.0
SRSE_biomass_2,1991,2023,0.0
SRSE_biomass_2,1993,2023,0.0
SRSE_biomass_2,1996,2023,0.0
SRSE_biomass_2,1999,2023,0.0
SRSE_biomass_2,2000,2023,0.0
SRSE_biomass_2,2001,2023,0.0
SRSE_biomass_2,2003,2023,0.0
SRSE_biomass_2,2004,2023,0.0
SRSE_biomass_2,2010,2023,0.0
SRSE_biomass_2,2011,2023,0.0
SRSE_biomass_2,2013,2023,0.0
SRSE_biomass_2,2015,2023,0.0
SRSE_biomass_2,2017,2023,0.0
SRSE_conventional_hydroelectric_1,1924,2023,0.0
SRSE_conventional_hydroelectric_1,1926,2023,0.0
SRSE_conventional_hydroelectric_1,1927,2023,0.0
SRSE_conventional_hydroelectric_1,1928,2023,0.0
SRSE_conventional_hydroelectric_1,1929,2023,0.0
SRSE_conventional_hydroelectric_1,1931,2023,0.0
SRSE_conventional_hydroelectric_1,1949,2023,0.0
SRSE_conventional_hydroelectric_1,1950,2023,0.0
SRSE_conventional_hydroelectric_1,1951,2023,0.0
SRSE_conventional_hydroelectric_1,1952,2023,0.0
SRSE_conventional_hydroelectric_1,1953,2023,0.0
SRSE_conventional_hydroelectric_1,1955,2023,0.0
SRSE_conventional_hydroelectric_1,1956,2023,0.0
SRSE_conventional_hydroelectric_1,1959,2023,0.0
SRSE_conventional_hydroelectric_1,1961,2023,0.0
SRSE_conventional_hydroelectric_1,1962,2023,0.0
SRSE_conventional_hydroelectric_1,1963,2023,0.0
SRSE_conventional_hydroelectric_1,1964,2023,0.0
SRSE_conventional_hydroelectric_1,1966,2023,0.0
SRSE_conventional_hydroelectric_1,1967,2023,0.0
SRSE_conventional_hydroelectric_1,1968,2023,0.0
SRSE_conventional_hydroelectric_1,1970,2023,0.0
SRSE_conventional_hydroelectric_1,1975,2023,0.0
SRSE_conventional_hydroelectric_1,1980,2023,0.0
SRSE_conventional_hydroelectric_1,1983,2023,0.0
SRSE_conventional_hydroelectric_1,1985,2023,0.0
SRSE_conventional_hydroelectric_1,1986,2023,0.0
SRSE_conventional_hydroelectric_1,2003,2023,0.0
SRSE_conventional_hydroelectric_1,2004,2023,0.0
SRSE_conventional_hydroelectric_1,2005,2023,0.0
SRSE_conventional_steam_coal_1,1971,2023,0.0
SRSE_conventional_steam_coal_1,1972,2023,0.0
SRSE_conventional_steam_coal_1,1974,2023,0.0
SRSE_conventional_steam_coal_1,1975,2023,0.0
SRSE_conventional_steam_coal_1,1978,2023,0.0
SRSE_conventional_steam_coal_1,1985,2023,0.0
SRSE_conventional_steam_coal_1,1989,2023,0.0
SRSE_conventional_steam_coal_1,1991,2023,0.0
SRSE_conventional_steam_coal_2,1962,2023,0.0
SRSE_conventional_steam_coal_2,1969,2023,0.0
SRSE_conventional_steam_coal_2,1971,2023,0.0
SRSE_conventional_steam_coal_2,1982,2023,0.0
SRSE_conventional_steam_coal_2,1984,2023,0.0
SRSE_conventional_steam_coal_2,1987,2023,0.0
SRSE_hydroelectric_pumped_storage_1,1977,2023,0.0
SRSE_hydroelectric_pumped_storage_1,1979,2023,0.0
SRSE_hydroelectric_pumped_storage_1,1980,2023,0.0
SRSE_hydroelectric_pumped_storage_1,1995,2023,0.0
SRSE_hydroelectric_pumped_storage_1,2002,2023,0.0
SRSE_nuclear_1,1975,2023,0.0
SRSE_nuclear_1,1977,2023,0.0
SRSE_nuclear_1,1979,2023,0.0
SRSE_nuclear_1,1981,2023,0.0
SRSE_nuclear_1,1987,2023,0.0
SRSE_nuclear_1,1989,2023,0.0
SRSE_nuclear_1,2023,2023,0.0
SRSE_petroleum_liquids_1,1984,2023,0.0
SRSE_petroleum_liquids_1,1986,2023,0.0
SRSE_petroleum_liquids_1,1988,2023,0.0
SRSE_petroleum_liquids_1,1989,2023,0.0
SRSE_petroleum_liquids_1,1991,2023,0.0
SRSE_petroleum_liquids_1,1992,2023,0.0
SRSE_petroleum_liquids_1,1993,2023,0.0
SRSE_petroleum_liquids_1,1994,2023,0.0
SRSE_petroleum_liquids_1,1995,2023,0.0
SRSE_petroleum_liquids_1,1996,2023,0.0
SRSE_petroleum_liquids_1,1997,2023,0.0
SRSE_petroleum_liquids_1,1998,2023,0.0
SRSE_petroleum_liquids_1,2000,2023,0.0
SRSE_petroleum_liquids_1,2001,2023,0.0
SRSE_petroleum_liquids_1,2002,2023,0.0
SRSE_petroleum_liquids_1,2003,2023,0.0
SRSE_petroleum_liquids_1,2004,2023,0.0
SRSE_petroleum_liquids_1,2005,2023,0.0
SRSE_petroleum_liquids_1,2007,2023,0.0
SRSE_petroleum_liquids_1,2008,2023,0.0
SRSE_petroleum_liquids_1,2013,2023,0.0
SRSE_petroleum_liquids_1,2015,2023,0.0
SRSE_petroleum_liquids_1,2020,2023,0.0
SRSE_small_hydroelectric_1,1925,2023,0.0
SRSE_small_hydroelectric_1,1926,2023,0.0
SRSE_small_hydroelectric_1,1927,2023,0.0
SRSE_small_hydroelectric_1,1930,2023,0.0
SRSE_small_hydroelectric_1,1944,2023,0.0
SRSE_small_hydroelectric_1,1946,2023,0.0
SRSE_small_hydroelectric_1,1949,2023,0.0
SRSE_small_hydroelectric_1,1985,2023,0.0
SRSE_small_hydroelectric_1,1986,2023,0.0
SRSE_small_hydroelectric_1,1988,2023,0.0
SRSE_solar_photovoltaic_1,2011,2023,0.0
SRSE_solar_photovoltaic_1,2012,2023,0.0
SRSE_solar_photovoltaic_1,2013,2023,0.0
SRSE_solar_photovoltaic_1,2014,2023,0.0
SRSE_solar_photovoltaic_1,2015,2023,0.0
SRSE_solar_photovoltaic_1,2016,2023,0.0
SRSE_solar_photovoltaic_1,2017,2023,0.0
SRSE_solar_photovoltaic_1,2018,2023,0.0
SRSE_solar_photovoltaic_1,2019,2023,0.0
SRSE_solar_photovoltaic_1,2020,2023,0.0
SRSE_solar_photovoltaic_1,2021,2023,0.0
SRSE_solar_photovoltaic_1,2022,2023,0.0
SRSE_solar_photovoltaic_1,2023,2023,0.0
SRSG_batteries_1,2011,2023,0.0
SRSG_batteries_1,2016,2023,0.0
SRSG_batteries_1,2017,2023,0.0
SRSG_batteries_1,2018,2023,0.0
SRSG_batteries_1,2019,2023,0.0
SRSG_batteries_1,2021,2023,0.0
SRSG_batteries_1,2022,2023,0.0
SRSG_batteries_1,2023,2023,0.0
SRSG_biomass_1,1987,2023,0.0
SRSG_biomass_1,1998,2023,0.0
SRSG_biomass_1,2002,2023,0.0
SRSG_biomass_1,2004,2023,0.0
SRSG_biomass_2,1991,2023,0.0
SRSG_biomass_2,2008,2023,0.0
SRSG_conventional_hydroelectric_1,1936,2023,0.0
SRSG_conventional_hydroelectric_1,1937,2023,0.0
SRSG_conventional_hydroelectric_1,1939,2023,0.0
SRSG_conventional_hydroelectric_1,1941,2023,0.0
SRSG_conventional_hydroelectric_1,1942,2023,0.0
SRSG_conventional_hydroelectric_1,1943,2023,0.0
SRSG_conventional_hydroelectric_1,1951,2023,0.0
SRSG_conventional_hydroelectric_1,1952,2023,0.0
SRSG_conventional_hydroelectric_1,1964,2023,0.0
SRSG_conventional_hydroelectric_1,1965,2023,0.0
SRSG_conventional_hydroelectric_1,1966,2023,0.0
SRSG_conventional_hydroelectric_1,1973,2023,0.0
SRSG_conventional_steam_coal_1,1962,2023,0.0
SRSG_conventional_steam_coal_1,1966,2023,0.0
SRSG_conventional_steam_coal_1,1967,2023,0.0
SRSG_conventional_steam_coal_1,2006,2023,0.0
SRSG_conventional_steam_coal_1,2009,2023,0.0
SRSG_conventional_steam_coal_2,1962,2023,0.0
SRSG_conventional_steam_coal_2,1979,2023,0.0
SRSG_conventional_steam_coal_2,1980,2023,0.0
SRSG_geothermal_1,1996,2023,0.0
SRSG_geothermal_1,2000,2023,0.0
SRSG_geothermal_1,2003,2023,0.0
SRSG_geothermal_1,2006,2023,0.0
SRSG_geothermal_1,2007,2023,0.0
SRSG_geothermal_1,2008,2023,0.0
