GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_amortization_period,gen_can_retire_early,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_load_fraction,gen_ramp_limit_up,gen_ramp_limit_down,gen_min_uptime,gen_min_downtime,gen_startup_om,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_energy_to_power_ratio,gen_type,state
SRCA_petroleum_liquids_1,Petroleum Liquids,Distillate,SRCA,40.0,.,0,False,False,11.131,7.377,0.0,SRCA_petroleum_liquids_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Petroleum,.
SRCA_small_hydroelectric_1,Small Hydroelectric,Water,SRCA,100.0,.,0,False,True,.,0.0,0.0,SRCA_small_hydroelectric_1,0.0,0.7,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Hydro,.
SRCA_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRCA,30.0,.,0,True,False,.,0.0,0.0,SRCA_solar_photovoltaic_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SRCE_batteries_1,Batteries,Electricity,SRCE,15.0,.,0,False,False,.,0.15,0.0,SRCE_batteries_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,0.8464,1.0,1,.,.,.,.,Storage,.
SRCE_biomass_1,Biomass,Waste_biomass,SRCE,50.0,.,0,False,False,12.278,4.584,0.0,SRCE_biomass_1,0.0,0.85,.,0.0,1.0,1.0,0.0,0.0,172.369,False,.,.,1,.,.,.,.,Biomass,.
SRCE_biomass_2,Biomass,Waste_biomass,SRCE,50.0,.,0,False,False,33.314,12.437,0.0,SRCE_biomass_2,0.0,0.85,.,0.0,1.0,1.0,0.0,0.0,172.369,False,.,.,1,.,.,.,.,Biomass,.
SRCE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRCE,100.0,.,0,False,False,.,0.0,0.0,SRCE_conventional_hydroelectric_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Hydro,.
SRCE_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRCE,65.0,.,0,False,False,11.034,1.879,0.0,SRCE_conventional_steam_coal_1,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,123.906,False,.,.,1,.,.,.,.,Coal,.
SRCE_conventional_steam_coal_2,Conventional Steam Coal,Coal,SRCE,65.0,.,0,False,False,10.761,1.879,0.0,SRCE_conventional_steam_coal_2,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,123.906,False,.,.,1,.,.,.,.,Coal,.
SRCE_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRCE,100.0,.,0,False,False,.,0.0,0.0,SRCE_hydroelectric_pumped_storage_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,0.749956,1.0,1,.,.,.,.,Hydro,.
SRCE_nuclear_1,Nuclear,Uranium,SRCE,80.0,.,0,False,False,10.447,2.47,0.0,SRCE_nuclear_1,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,247.836,False,.,.,1,.,.,.,.,Nuclear,.
SRCE_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SRCE,30.0,.,0,True,False,.,0.0,0.0,SRCE_onshore_wind_turbine_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Wind,.
SRCE_petroleum_liquids_1,Petroleum Liquids,Distillate,SRCE,40.0,.,0,False,False,13.799,9.146,0.0,SRCE_petroleum_liquids_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Petroleum,.
SRCE_small_hydroelectric_1,Small Hydroelectric,Water,SRCE,100.0,.,0,False,True,.,0.0,0.0,SRCE_small_hydroelectric_1,0.0,0.648,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Hydro,.
SRCE_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRCE,30.0,.,0,True,False,.,0.0,0.0,SRCE_solar_photovoltaic_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SRSE_batteries_1,Batteries,Electricity,SRSE,15.0,.,0,False,False,.,0.15,0.0,SRSE_batteries_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,0.8464,1.0,1,.,.,.,.,Storage,.
SRSE_biomass_1,Biomass,Waste_biomass,SRSE,50.0,.,0,False,False,9.21,3.438,0.0,SRSE_biomass_1,0.0,0.779,.,0.0,1.0,1.0,0.0,0.0,172.369,False,.,.,1,.,.,.,.,Biomass,.
SRSE_biomass_2,Biomass,Waste_biomass,SRSE,50.0,.,0,False,False,14.988,5.596,0.0,SRSE_biomass_2,0.0,0.779,.,0.0,1.0,1.0,0.0,0.0,172.369,False,.,.,1,.,.,.,.,Biomass,.
SRSE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRSE,100.0,.,0,False,False,.,0.0,0.0,SRSE_conventional_hydroelectric_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Hydro,.
SRSE_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRSE,65.0,.,0,False,False,9.94,1.879,0.0,SRSE_conventional_steam_coal_1,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,123.906,False,.,.,1,.,.,.,.,Coal,.
SRSE_conventional_steam_coal_2,Conventional Steam Coal,Coal,SRSE,65.0,.,0,False,False,11.212,1.879,0.0,SRSE_conventional_steam_coal_2,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,123.906,False,.,.,1,.,.,.,.,Coal,.
SRSE_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRSE,100.0,.,0,False,False,.,0.0,0.0,SRSE_hydroelectric_pumped_storage_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,0.749956,1.0,1,.,.,.,.,Hydro,.
SRSE_nuclear_1,Nuclear,Uranium,SRSE,80.0,.,0,False,False,10.106,2.388,0.0,SRSE_nuclear_1,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,247.836,False,.,.,1,.,.,.,.,Nuclear,.
SRSE_petroleum_liquids_1,Petroleum Liquids,Distillate,SRSE,40.0,.,0,False,False,14.143,9.373,0.0,SRSE_petroleum_liquids_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Petroleum,.
SRSE_small_hydroelectric_1,Small Hydroelectric,Water,SRSE,100.0,.,0,False,True,.,0.0,0.0,SRSE_small_hydroelectric_1,0.0,0.71,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Hydro,.
SRSE_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRSE,30.0,.,0,True,False,.,0.0,0.0,SRSE_solar_photovoltaic_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SRSG_batteries_1,Batteries,Electricity,SRSG,15.0,.,0,False,False,.,0.15,0.0,SRSG_batteries_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,0.8464,1.0,1,.,.,.,.,Storage,.
SRSG_biomass_1,Biomass,Waste_biomass,SRSG,50.0,.,0,False,False,9.944,3.713,0.0,SRSG_biomass_1,0.0,0.63,.,0.0,1.0,1.0,0.0,0.0,172.369,False,.,.,1,.,.,.,.,Biomass,.
SRSG_biomass_2,Biomass,Waste_biomass,SRSG,50.0,.,0,False,False,15.958,5.958,0.0,SRSG_biomass_2,0.0,0.63,.,0.0,1.0,1.0,0.0,0.0,172.369,False,.,.,1,.,.,.,.,Biomass,.
SRSG_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRSG,100.0,.,0,False,False,.,0.0,0.0,SRSG_conventional_hydroelectric_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Hydro,.
SRSG_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRSG,65.0,.,0,False,False,10.971,1.879,0.0,SRSG_conventional_steam_coal_1,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,123.906,False,.,.,1,.,.,.,.,Coal,.
SRSG_conventional_steam_coal_2,Conventional Steam Coal,Coal,SRSG,65.0,.,0,False,False,9.544,1.879,0.0,SRSG_conventional_steam_coal_2,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,123.906,False,.,.,1,.,.,.,.,Coal,.
SRSG_geothermal_1,Geothermal,Heat,SRSG,30.0,.,0,False,False,.,0.0,0.0,SRSG_geothermal_1,0.0,0.538,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Geothermal,.
SRSG_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRSG,100.0,.,0,False,False,.,0.0,0.0,SRSG_hydroelectric_pumped_storage_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,0.749956,1.0,1,.,.,.,.,Hydro,.
SRSG_nuclear_1,Nuclear,Uranium,SRSG,80.0,.,0,False,False,10.447,2.47,0.0,SRSG_nuclear_1,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,247.836,False,.,.,1,.,.,.,.,Nuclear,.
SRSG_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SRSG,30.0,.,0,True,False,.,0.0,0.0,SRSG_onshore_wind_turbine_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Wind,.
SRSG_petroleum_liquids_1,Petroleum Liquids,Distillate,SRSG,40.0,.,0,False,False,11.684,7.744,0.0,SRSG_petroleum_liquids_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Petroleum,.
SRSG_small_hydroelectric_1,Small Hydroelectric,Water,SRSG,100.0,.,0,False,True,.,0.0,0.0,SRSG_small_hydroelectric_1,0.0,0.624,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Hydro,.
SRSG_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRSG,30.0,.,0,True,False,.,0.0,0.0,SRSG_solar_photovoltaic_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
TRE_batteries_1,Batteries,Electricity,TRE,15.0,.,0,False,False,.,0.15,0.0,TRE_batteries_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,0.8464,1.0,1,.,.,.,.,Storage,.
TRE_biomass_1,Biomass,Waste_biomass,TRE,50.0,.,0,False,False,14.944,5.579,0.0,TRE_biomass_1,0.0,0.7989999999999999,.,0.0,1.0,1.0,0.0,0.0,172.369,False,.,.,1,.,.,.,.,Biomass,.
TRE_biomass_2,Biomass,Waste_biomass,TRE,50.0,.,0,False,False,11.48,4.286,0.0,TRE_biomass_2,0.0,0.7989999999999999,.,0.0,1.0,1.0,0.0,0.0,172.369,False,.,.,1,.,.,.,.,Biomass,.
TRE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,TRE,100.0,.,0,False,False,.,0.0,0.0,TRE_conventional_hydroelectric_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Hydro,.
TRE_conventional_steam_coal_1,Conventional Steam Coal,Coal,TRE,65.0,.,0,False,False,10.539,1.879,0.0,TRE_conventional_steam_coal_1,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,123.906,False,.,.,1,.,.,.,.,Coal,.
TRE_conventional_steam_coal_2,Conventional Steam Coal,Coal,TRE,65.0,.,0,False,False,11.665,1.879,0.0,TRE_conventional_steam_coal_2,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,123.906,False,.,.,1,.,.,.,.,Coal,.
TRE_nuclear_1,Nuclear,Uranium,TRE,80.0,.,0,False,False,10.447,2.47,0.0,TRE_nuclear_1,0.0,0.0,.,0.0,1.0,1.0,24.0,24.0,247.836,False,.,.,1,.,.,.,.,Nuclear,.
TRE_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,TRE,30.0,.,0,True,False,.,0.0,0.0,TRE_onshore_wind_turbine_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Wind,.
TRE_petroleum_liquids_1,Petroleum Liquids,Distillate,TRE,40.0,.,0,False,False,9.328,6.182,0.0,TRE_petroleum_liquids_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Petroleum,.
TRE_small_hydroelectric_1,Small Hydroelectric,Water,TRE,100.0,.,0,False,True,.,0.0,0.0,TRE_small_hydroelectric_1,0.0,0.614,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Hydro,.
TRE_solar_photovoltaic_1,Solar Photovoltaic,Solar,TRE,30.0,.,0,True,False,.,0.0,0.0,TRE_solar_photovoltaic_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
TREW_batteries_1,Batteries,Electricity,TREW,15.0,.,0,False,False,.,0.15,0.0,TREW_batteries_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,0.8464,1.0,1,.,.,.,.,Storage,.
TREW_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,TREW,30.0,.,0,True,False,.,0.0,0.0,TREW_onshore_wind_turbine_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Wind,.
TREW_petroleum_liquids_1,Petroleum Liquids,Distillate,TREW,40.0,.,0,False,False,9.21,6.104,0.0,TREW_petroleum_liquids_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Petroleum,.
TREW_solar_photovoltaic_1,Solar Photovoltaic,Solar,TREW,30.0,.,0,True,False,.,0.0,0.0,TREW_solar_photovoltaic_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
BASN_distributed_generation_1,distributed_generation,Solar,BASN,100.0,.,0,True,False,.,0.0,0.0,BASN_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
CANO_distributed_generation_1,distributed_generation,Solar,CANO,100.0,.,0,True,False,.,0.0,0.0,CANO_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
CASO_distributed_generation_1,distributed_generation,Solar,CASO,100.0,.,0,True,False,.,0.0,0.0,CASO_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
FRCC_distributed_generation_1,distributed_generation,Solar,FRCC,100.0,.,0,True,False,.,0.0,0.0,FRCC_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
ISNE_distributed_generation_1,distributed_generation,Solar,ISNE,100.0,.,0,True,False,.,0.0,0.0,ISNE_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
MISC_distributed_generation_1,distributed_generation,Solar,MISC,100.0,.,0,True,False,.,0.0,0.0,MISC_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
MISE_distributed_generation_1,distributed_generation,Solar,MISE,100.0,.,0,True,False,.,0.0,0.0,MISE_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
MISS_distributed_generation_1,distributed_generation,Solar,MISS,100.0,.,0,True,False,.,0.0,0.0,MISS_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
MISW_distributed_generation_1,distributed_generation,Solar,MISW,100.0,.,0,True,False,.,0.0,0.0,MISW_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
NWPP_distributed_generation_1,distributed_generation,Solar,NWPP,100.0,.,0,True,False,.,0.0,0.0,NWPP_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
NYCW_distributed_generation_1,distributed_generation,Solar,NYCW,100.0,.,0,True,False,.,0.0,0.0,NYCW_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
NYUP_distributed_generation_1,distributed_generation,Solar,NYUP,100.0,.,0,True,False,.,0.0,0.0,NYUP_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
PJMC_distributed_generation_1,distributed_generation,Solar,PJMC,100.0,.,0,True,False,.,0.0,0.0,PJMC_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
PJMD_distributed_generation_1,distributed_generation,Solar,PJMD,100.0,.,0,True,False,.,0.0,0.0,PJMD_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
PJME_distributed_generation_1,distributed_generation,Solar,PJME,100.0,.,0,True,False,.,0.0,0.0,PJME_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
PJMW_distributed_generation_1,distributed_generation,Solar,PJMW,100.0,.,0,True,False,.,0.0,0.0,PJMW_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
RMRG_distributed_generation_1,distributed_generation,Solar,RMRG,100.0,.,0,True,False,.,0.0,0.0,RMRG_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SPPC_distributed_generation_1,distributed_generation,Solar,SPPC,100.0,.,0,True,False,.,0.0,0.0,SPPC_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SPPN_distributed_generation_1,distributed_generation,Solar,SPPN,100.0,.,0,True,False,.,0.0,0.0,SPPN_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SPPS_distributed_generation_1,distributed_generation,Solar,SPPS,100.0,.,0,True,False,.,0.0,0.0,SPPS_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SRCA_distributed_generation_1,distributed_generation,Solar,SRCA,100.0,.,0,True,False,.,0.0,0.0,SRCA_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SRCE_distributed_generation_1,distributed_generation,Solar,SRCE,100.0,.,0,True,False,.,0.0,0.0,SRCE_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SRSE_distributed_generation_1,distributed_generation,Solar,SRSE,100.0,.,0,True,False,.,0.0,0.0,SRSE_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
SRSG_distributed_generation_1,distributed_generation,Solar,SRSG,100.0,.,0,True,False,.,0.0,0.0,SRSG_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
TRE_distributed_generation_1,distributed_generation,Solar,TRE,100.0,.,0,True,False,.,0.0,0.0,TRE_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
TREW_distributed_generation_1,distributed_generation,Solar,TREW,100.0,.,0,True,False,.,0.0,0.0,TREW_distributed_generation_1,0.0,0.0,.,0.0,1.0,1.0,0.0,0.0,0.0,False,.,.,1,.,.,.,.,Solar,.
